order_id,_NAME_,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28
32006,product_id,13111,,,,,,,,,,,,,,,,,,,,,,,,,,,
32009,product_id,13700,,,,,,,,,,,,,,,,,,,,,,,,,,,
32014,product_id,22456,,,,,,,,,,,,,,,,,,,,,,,,,,,
32016,product_id,36860,,,,,,,,,,,,,,,,,,,,,,,,,,,
32023,product_id,13692,,,,,,,,,,,,,,,,,,,,,,,,,,,
32026,product_id,39885,,,,,,,,,,,,,,,,,,,,,,,,,,,
32028,product_id,30540,,,,,,,,,,,,,,,,,,,,,,,,,,,
32033,product_id,5563,,,,,,,,,,,,,,,,,,,,,,,,,,,
32036,product_id,443,,,,,,,,,,,,,,,,,,,,,,,,,,,
32042,product_id,12852,36812,,,,,,,,,,,,,,,,,,,,,,,,,,
32049,product_id,18957,,,,,,,,,,,,,,,,,,,,,,,,,,,
32052,product_id,27907,36283,,,,,,,,,,,,,,,,,,,,,,,,,,
32058,product_id,3304,,,,,,,,,,,,,,,,,,,,,,,,,,,
32060,product_id,29917,,,,,,,,,,,,,,,,,,,,,,,,,,,
32061,product_id,38024,,,,,,,,,,,,,,,,,,,,,,,,,,,
32064,product_id,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,
32080,product_id,29087,,,,,,,,,,,,,,,,,,,,,,,,,,,
32086,product_id,10838,,,,,,,,,,,,,,,,,,,,,,,,,,,
32098,product_id,447,6386,26403,,,,,,,,,,,,,,,,,,,,,,,,,
32099,product_id,37070,,,,,,,,,,,,,,,,,,,,,,,,,,,
32102,product_id,15619,,,,,,,,,,,,,,,,,,,,,,,,,,,
32105,product_id,32022,45888,46752,,,,,,,,,,,,,,,,,,,,,,,,,
32128,product_id,32702,,,,,,,,,,,,,,,,,,,,,,,,,,,
32151,product_id,13894,19541,,,,,,,,,,,,,,,,,,,,,,,,,,
32153,product_id,25973,,,,,,,,,,,,,,,,,,,,,,,,,,,
32159,product_id,9030,,,,,,,,,,,,,,,,,,,,,,,,,,,
32163,product_id,7849,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170,product_id,45523,,,,,,,,,,,,,,,,,,,,,,,,,,,
32171,product_id,21221,,,,,,,,,,,,,,,,,,,,,,,,,,,
32176,product_id,45864,,,,,,,,,,,,,,,,,,,,,,,,,,,
32181,product_id,40844,,,,,,,,,,,,,,,,,,,,,,,,,,,
32185,product_id,22580,31630,,,,,,,,,,,,,,,,,,,,,,,,,,
32192,product_id,622,30671,,,,,,,,,,,,,,,,,,,,,,,,,,
32200,product_id,5235,,,,,,,,,,,,,,,,,,,,,,,,,,,
32203,product_id,14025,,,,,,,,,,,,,,,,,,,,,,,,,,,
32217,product_id,46333,,,,,,,,,,,,,,,,,,,,,,,,,,,
32218,product_id,19907,,,,,,,,,,,,,,,,,,,,,,,,,,,
32226,product_id,23841,,,,,,,,,,,,,,,,,,,,,,,,,,,
32227,product_id,38980,,,,,,,,,,,,,,,,,,,,,,,,,,,
32236,product_id,36927,,,,,,,,,,,,,,,,,,,,,,,,,,,
32244,product_id,30034,,,,,,,,,,,,,,,,,,,,,,,,,,,
32245,product_id,11306,40483,,,,,,,,,,,,,,,,,,,,,,,,,,
32247,product_id,16165,,,,,,,,,,,,,,,,,,,,,,,,,,,
32249,product_id,28179,,,,,,,,,,,,,,,,,,,,,,,,,,,
32252,product_id,22918,34738,,,,,,,,,,,,,,,,,,,,,,,,,,
32262,product_id,12374,,,,,,,,,,,,,,,,,,,,,,,,,,,
32263,product_id,47728,,,,,,,,,,,,,,,,,,,,,,,,,,,
32267,product_id,48061,,,,,,,,,,,,,,,,,,,,,,,,,,,
32275,product_id,19647,,,,,,,,,,,,,,,,,,,,,,,,,,,
32278,product_id,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,
32284,product_id,16720,26902,,,,,,,,,,,,,,,,,,,,,,,,,,
32285,product_id,21821,,,,,,,,,,,,,,,,,,,,,,,,,,,
32291,product_id,24039,,,,,,,,,,,,,,,,,,,,,,,,,,,
32297,product_id,2774,26786,,,,,,,,,,,,,,,,,,,,,,,,,,
32299,product_id,42374,,,,,,,,,,,,,,,,,,,,,,,,,,,
32301,product_id,8643,,,,,,,,,,,,,,,,,,,,,,,,,,,
32304,product_id,34031,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309,product_id,31741,,,,,,,,,,,,,,,,,,,,,,,,,,,
32312,product_id,15853,,,,,,,,,,,,,,,,,,,,,,,,,,,
32313,product_id,37773,,,,,,,,,,,,,,,,,,,,,,,,,,,
32314,product_id,21743,,,,,,,,,,,,,,,,,,,,,,,,,,,
32320,product_id,30491,,,,,,,,,,,,,,,,,,,,,,,,,,,
32327,product_id,1916,21974,,,,,,,,,,,,,,,,,,,,,,,,,,
32328,product_id,10841,29815,,,,,,,,,,,,,,,,,,,,,,,,,,
32329,product_id,33541,39648,,,,,,,,,,,,,,,,,,,,,,,,,,
32332,product_id,6420,,,,,,,,,,,,,,,,,,,,,,,,,,,
32337,product_id,11092,15188,22117,29895,,,,,,,,,,,,,,,,,,,,,,,,
32343,product_id,11914,,,,,,,,,,,,,,,,,,,,,,,,,,,
32355,product_id,14803,,,,,,,,,,,,,,,,,,,,,,,,,,,
32356,product_id,40518,,,,,,,,,,,,,,,,,,,,,,,,,,,
32358,product_id,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,
32362,product_id,28059,,,,,,,,,,,,,,,,,,,,,,,,,,,
32372,product_id,4858,10695,12665,,,,,,,,,,,,,,,,,,,,,,,,,
32376,product_id,8926,,,,,,,,,,,,,,,,,,,,,,,,,,,
32378,product_id,2230,17947,,,,,,,,,,,,,,,,,,,,,,,,,,
32390,product_id,45601,,,,,,,,,,,,,,,,,,,,,,,,,,,
32399,product_id,6850,,,,,,,,,,,,,,,,,,,,,,,,,,,
32410,product_id,45263,,,,,,,,,,,,,,,,,,,,,,,,,,,
32411,product_id,27824,,,,,,,,,,,,,,,,,,,,,,,,,,,
32414,product_id,4202,,,,,,,,,,,,,,,,,,,,,,,,,,,
32423,product_id,12829,,,,,,,,,,,,,,,,,,,,,,,,,,,
32434,product_id,44865,,,,,,,,,,,,,,,,,,,,,,,,,,,
32435,product_id,44642,,,,,,,,,,,,,,,,,,,,,,,,,,,
32447,product_id,46704,,,,,,,,,,,,,,,,,,,,,,,,,,,
32449,product_id,24292,,,,,,,,,,,,,,,,,,,,,,,,,,,
32455,product_id,9678,24315,,,,,,,,,,,,,,,,,,,,,,,,,,
32463,product_id,15184,,,,,,,,,,,,,,,,,,,,,,,,,,,
32467,product_id,13761,21023,,,,,,,,,,,,,,,,,,,,,,,,,,
32468,product_id,33306,,,,,,,,,,,,,,,,,,,,,,,,,,,
32469,product_id,15207,42702,,,,,,,,,,,,,,,,,,,,,,,,,,
32473,product_id,26512,,,,,,,,,,,,,,,,,,,,,,,,,,,
32475,product_id,38876,,,,,,,,,,,,,,,,,,,,,,,,,,,
32483,product_id,22453,,,,,,,,,,,,,,,,,,,,,,,,,,,
32487,product_id,27990,,,,,,,,,,,,,,,,,,,,,,,,,,,
32490,product_id,30872,,,,,,,,,,,,,,,,,,,,,,,,,,,
32496,product_id,20232,,,,,,,,,,,,,,,,,,,,,,,,,,,
32497,product_id,27994,,,,,,,,,,,,,,,,,,,,,,,,,,,
32508,product_id,30295,,,,,,,,,,,,,,,,,,,,,,,,,,,
32509,product_id,4679,40751,45737,,,,,,,,,,,,,,,,,,,,,,,,,
32511,product_id,35661,45285,48936,,,,,,,,,,,,,,,,,,,,,,,,,
32516,product_id,46794,49017,,,,,,,,,,,,,,,,,,,,,,,,,,
32522,product_id,37200,,,,,,,,,,,,,,,,,,,,,,,,,,,
32524,product_id,34598,,,,,,,,,,,,,,,,,,,,,,,,,,,
32526,product_id,38784,,,,,,,,,,,,,,,,,,,,,,,,,,,
32533,product_id,33969,,,,,,,,,,,,,,,,,,,,,,,,,,,
32537,product_id,863,,,,,,,,,,,,,,,,,,,,,,,,,,,
32549,product_id,24356,,,,,,,,,,,,,,,,,,,,,,,,,,,
32552,product_id,11788,,,,,,,,,,,,,,,,,,,,,,,,,,,
32554,product_id,14884,19297,26573,27197,,,,,,,,,,,,,,,,,,,,,,,,
32563,product_id,40351,,,,,,,,,,,,,,,,,,,,,,,,,,,
32569,product_id,32793,,,,,,,,,,,,,,,,,,,,,,,,,,,
32574,product_id,6327,,,,,,,,,,,,,,,,,,,,,,,,,,,
32591,product_id,19089,21014,,,,,,,,,,,,,,,,,,,,,,,,,,
32597,product_id,17876,,,,,,,,,,,,,,,,,,,,,,,,,,,
32598,product_id,35502,,,,,,,,,,,,,,,,,,,,,,,,,,,
32599,product_id,8924,,,,,,,,,,,,,,,,,,,,,,,,,,,
32605,product_id,5797,47496,,,,,,,,,,,,,,,,,,,,,,,,,,
32611,product_id,32996,,,,,,,,,,,,,,,,,,,,,,,,,,,
32619,product_id,3029,44462,,,,,,,,,,,,,,,,,,,,,,,,,,
32621,product_id,33268,,,,,,,,,,,,,,,,,,,,,,,,,,,
32628,product_id,32589,,,,,,,,,,,,,,,,,,,,,,,,,,,
32632,product_id,37895,,,,,,,,,,,,,,,,,,,,,,,,,,,
32634,product_id,38969,,,,,,,,,,,,,,,,,,,,,,,,,,,
32649,product_id,15244,22641,23520,,,,,,,,,,,,,,,,,,,,,,,,,
32650,product_id,11036,,,,,,,,,,,,,,,,,,,,,,,,,,,
32657,product_id,29488,,,,,,,,,,,,,,,,,,,,,,,,,,,
32660,product_id,22984,,,,,,,,,,,,,,,,,,,,,,,,,,,
32661,product_id,17255,45126,,,,,,,,,,,,,,,,,,,,,,,,,,
32667,product_id,28927,,,,,,,,,,,,,,,,,,,,,,,,,,,
32673,product_id,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,
32679,product_id,36028,40625,,,,,,,,,,,,,,,,,,,,,,,,,,
32680,product_id,10197,,,,,,,,,,,,,,,,,,,,,,,,,,,
32684,product_id,19320,,,,,,,,,,,,,,,,,,,,,,,,,,,
32688,product_id,15249,,,,,,,,,,,,,,,,,,,,,,,,,,,
32692,product_id,34404,,,,,,,,,,,,,,,,,,,,,,,,,,,
32697,product_id,27116,47045,,,,,,,,,,,,,,,,,,,,,,,,,,
32699,product_id,29019,,,,,,,,,,,,,,,,,,,,,,,,,,,
32701,product_id,27561,,,,,,,,,,,,,,,,,,,,,,,,,,,
32703,product_id,549,8687,36911,47146,,,,,,,,,,,,,,,,,,,,,,,,
32712,product_id,4320,22860,,,,,,,,,,,,,,,,,,,,,,,,,,
32718,product_id,46148,,,,,,,,,,,,,,,,,,,,,,,,,,,
32720,product_id,11808,,,,,,,,,,,,,,,,,,,,,,,,,,,
32733,product_id,34984,,,,,,,,,,,,,,,,,,,,,,,,,,,
32746,product_id,29301,,,,,,,,,,,,,,,,,,,,,,,,,,,
32747,product_id,22578,,,,,,,,,,,,,,,,,,,,,,,,,,,
32748,product_id,6248,,,,,,,,,,,,,,,,,,,,,,,,,,,
32754,product_id,8253,36303,,,,,,,,,,,,,,,,,,,,,,,,,,
32775,product_id,15101,,,,,,,,,,,,,,,,,,,,,,,,,,,
32777,product_id,14759,15915,,,,,,,,,,,,,,,,,,,,,,,,,,
32783,product_id,1325,8265,46125,,,,,,,,,,,,,,,,,,,,,,,,,
32793,product_id,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,
32794,product_id,22363,26338,30647,35027,,,,,,,,,,,,,,,,,,,,,,,,
32796,product_id,6964,,,,,,,,,,,,,,,,,,,,,,,,,,,
32797,product_id,18144,,,,,,,,,,,,,,,,,,,,,,,,,,,
32804,product_id,24415,32863,34396,,,,,,,,,,,,,,,,,,,,,,,,,
32806,product_id,904,,,,,,,,,,,,,,,,,,,,,,,,,,,
32808,product_id,18565,,,,,,,,,,,,,,,,,,,,,,,,,,,
32821,product_id,7297,44164,,,,,,,,,,,,,,,,,,,,,,,,,,
32822,product_id,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,
32825,product_id,11672,21918,,,,,,,,,,,,,,,,,,,,,,,,,,
32835,product_id,20535,,,,,,,,,,,,,,,,,,,,,,,,,,,
32836,product_id,21419,,,,,,,,,,,,,,,,,,,,,,,,,,,
32837,product_id,29528,,,,,,,,,,,,,,,,,,,,,,,,,,,
32838,product_id,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,
32848,product_id,24639,,,,,,,,,,,,,,,,,,,,,,,,,,,
32851,product_id,49004,,,,,,,,,,,,,,,,,,,,,,,,,,,
32856,product_id,45396,,,,,,,,,,,,,,,,,,,,,,,,,,,
32861,product_id,593,,,,,,,,,,,,,,,,,,,,,,,,,,,
32864,product_id,28970,,,,,,,,,,,,,,,,,,,,,,,,,,,
32875,product_id,19528,,,,,,,,,,,,,,,,,,,,,,,,,,,
32886,product_id,2889,6002,15118,,,,,,,,,,,,,,,,,,,,,,,,,
32901,product_id,27421,42456,,,,,,,,,,,,,,,,,,,,,,,,,,
32902,product_id,13465,,,,,,,,,,,,,,,,,,,,,,,,,,,
32904,product_id,42395,,,,,,,,,,,,,,,,,,,,,,,,,,,
32905,product_id,16892,,,,,,,,,,,,,,,,,,,,,,,,,,,
32908,product_id,27314,,,,,,,,,,,,,,,,,,,,,,,,,,,
32910,product_id,47847,,,,,,,,,,,,,,,,,,,,,,,,,,,
32911,product_id,30812,,,,,,,,,,,,,,,,,,,,,,,,,,,
32912,product_id,17088,,,,,,,,,,,,,,,,,,,,,,,,,,,
32923,product_id,25722,,,,,,,,,,,,,,,,,,,,,,,,,,,
32937,product_id,3024,18509,19291,43246,48751,,,,,,,,,,,,,,,,,,,,,,,
32940,product_id,7392,9983,,,,,,,,,,,,,,,,,,,,,,,,,,
32944,product_id,34189,,,,,,,,,,,,,,,,,,,,,,,,,,,
32945,product_id,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,
32947,product_id,19940,,,,,,,,,,,,,,,,,,,,,,,,,,,
32966,product_id,16324,,,,,,,,,,,,,,,,,,,,,,,,,,,
32972,product_id,40353,,,,,,,,,,,,,,,,,,,,,,,,,,,
32974,product_id,5298,,,,,,,,,,,,,,,,,,,,,,,,,,,
32975,product_id,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,
32976,product_id,30923,,,,,,,,,,,,,,,,,,,,,,,,,,,
32985,product_id,634,,,,,,,,,,,,,,,,,,,,,,,,,,,
32988,product_id,36620,,,,,,,,,,,,,,,,,,,,,,,,,,,
32991,product_id,3153,26757,,,,,,,,,,,,,,,,,,,,,,,,,,
33003,product_id,512,25000,,,,,,,,,,,,,,,,,,,,,,,,,,
33017,product_id,9866,,,,,,,,,,,,,,,,,,,,,,,,,,,
33018,product_id,31669,,,,,,,,,,,,,,,,,,,,,,,,,,,
33019,product_id,22599,,,,,,,,,,,,,,,,,,,,,,,,,,,
33024,product_id,26224,,,,,,,,,,,,,,,,,,,,,,,,,,,
33026,product_id,44197,,,,,,,,,,,,,,,,,,,,,,,,,,,
33032,product_id,26294,,,,,,,,,,,,,,,,,,,,,,,,,,,
33033,product_id,4143,,,,,,,,,,,,,,,,,,,,,,,,,,,
33037,product_id,32858,,,,,,,,,,,,,,,,,,,,,,,,,,,
33041,product_id,20427,,,,,,,,,,,,,,,,,,,,,,,,,,,
33050,product_id,19682,,,,,,,,,,,,,,,,,,,,,,,,,,,
33072,product_id,30240,,,,,,,,,,,,,,,,,,,,,,,,,,,
33073,product_id,38352,,,,,,,,,,,,,,,,,,,,,,,,,,,
33080,product_id,41430,,,,,,,,,,,,,,,,,,,,,,,,,,,
33101,product_id,6732,42190,,,,,,,,,,,,,,,,,,,,,,,,,,
33104,product_id,1007,33814,,,,,,,,,,,,,,,,,,,,,,,,,,
33105,product_id,13175,,,,,,,,,,,,,,,,,,,,,,,,,,,
33109,product_id,23087,,,,,,,,,,,,,,,,,,,,,,,,,,,
33110,product_id,28061,28792,38046,48923,,,,,,,,,,,,,,,,,,,,,,,,
33111,product_id,7630,,,,,,,,,,,,,,,,,,,,,,,,,,,
33123,product_id,24295,,,,,,,,,,,,,,,,,,,,,,,,,,,
33124,product_id,17808,,,,,,,,,,,,,,,,,,,,,,,,,,,
33125,product_id,4823,5275,,,,,,,,,,,,,,,,,,,,,,,,,,
33126,product_id,5078,,,,,,,,,,,,,,,,,,,,,,,,,,,
33127,product_id,26196,34315,,,,,,,,,,,,,,,,,,,,,,,,,,
33143,product_id,6256,,,,,,,,,,,,,,,,,,,,,,,,,,,
33147,product_id,29436,,,,,,,,,,,,,,,,,,,,,,,,,,,
33153,product_id,28474,38132,,,,,,,,,,,,,,,,,,,,,,,,,,
33156,product_id,47415,,,,,,,,,,,,,,,,,,,,,,,,,,,
33167,product_id,46205,,,,,,,,,,,,,,,,,,,,,,,,,,,
33179,product_id,7985,,,,,,,,,,,,,,,,,,,,,,,,,,,
33201,product_id,46723,,,,,,,,,,,,,,,,,,,,,,,,,,,
33203,product_id,15605,,,,,,,,,,,,,,,,,,,,,,,,,,,
33205,product_id,1665,,,,,,,,,,,,,,,,,,,,,,,,,,,
33206,product_id,6296,,,,,,,,,,,,,,,,,,,,,,,,,,,
33210,product_id,42954,,,,,,,,,,,,,,,,,,,,,,,,,,,
33211,product_id,31755,,,,,,,,,,,,,,,,,,,,,,,,,,,
33213,product_id,20310,,,,,,,,,,,,,,,,,,,,,,,,,,,
33223,product_id,16078,,,,,,,,,,,,,,,,,,,,,,,,,,,
33234,product_id,14031,,,,,,,,,,,,,,,,,,,,,,,,,,,
33237,product_id,34970,,,,,,,,,,,,,,,,,,,,,,,,,,,
33239,product_id,33925,,,,,,,,,,,,,,,,,,,,,,,,,,,
33242,product_id,29523,,,,,,,,,,,,,,,,,,,,,,,,,,,
33253,product_id,31326,,,,,,,,,,,,,,,,,,,,,,,,,,,
33258,product_id,4646,,,,,,,,,,,,,,,,,,,,,,,,,,,
33260,product_id,19323,40813,,,,,,,,,,,,,,,,,,,,,,,,,,
33266,product_id,14438,,,,,,,,,,,,,,,,,,,,,,,,,,,
33274,product_id,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,
33281,product_id,5430,25682,,,,,,,,,,,,,,,,,,,,,,,,,,
33288,product_id,40297,,,,,,,,,,,,,,,,,,,,,,,,,,,
33290,product_id,42101,,,,,,,,,,,,,,,,,,,,,,,,,,,
33293,product_id,42837,,,,,,,,,,,,,,,,,,,,,,,,,,,
33294,product_id,8603,,,,,,,,,,,,,,,,,,,,,,,,,,,
33301,product_id,35509,43301,,,,,,,,,,,,,,,,,,,,,,,,,,
33305,product_id,35031,,,,,,,,,,,,,,,,,,,,,,,,,,,
33307,product_id,49392,,,,,,,,,,,,,,,,,,,,,,,,,,,
33313,product_id,6095,27669,36148,,,,,,,,,,,,,,,,,,,,,,,,,
33320,product_id,21589,,,,,,,,,,,,,,,,,,,,,,,,,,,
33321,product_id,28774,,,,,,,,,,,,,,,,,,,,,,,,,,,
33322,product_id,20292,39309,,,,,,,,,,,,,,,,,,,,,,,,,,
33345,product_id,39346,,,,,,,,,,,,,,,,,,,,,,,,,,,
33358,product_id,9010,,,,,,,,,,,,,,,,,,,,,,,,,,,
33361,product_id,20571,46729,,,,,,,,,,,,,,,,,,,,,,,,,,
33370,product_id,38778,,,,,,,,,,,,,,,,,,,,,,,,,,,
33375,product_id,15555,,,,,,,,,,,,,,,,,,,,,,,,,,,
33381,product_id,36365,,,,,,,,,,,,,,,,,,,,,,,,,,,
33382,product_id,15298,,,,,,,,,,,,,,,,,,,,,,,,,,,
33388,product_id,32699,43185,,,,,,,,,,,,,,,,,,,,,,,,,,
33390,product_id,42061,,,,,,,,,,,,,,,,,,,,,,,,,,,
33396,product_id,1093,3340,,,,,,,,,,,,,,,,,,,,,,,,,,
33397,product_id,32837,47362,,,,,,,,,,,,,,,,,,,,,,,,,,
33405,product_id,29001,33914,,,,,,,,,,,,,,,,,,,,,,,,,,
33412,product_id,35174,,,,,,,,,,,,,,,,,,,,,,,,,,,
33415,product_id,7651,8712,,,,,,,,,,,,,,,,,,,,,,,,,,
33418,product_id,43196,,,,,,,,,,,,,,,,,,,,,,,,,,,
33420,product_id,33718,,,,,,,,,,,,,,,,,,,,,,,,,,,
33422,product_id,14294,,,,,,,,,,,,,,,,,,,,,,,,,,,
33442,product_id,25045,,,,,,,,,,,,,,,,,,,,,,,,,,,
33444,product_id,38091,,,,,,,,,,,,,,,,,,,,,,,,,,,
33446,product_id,44143,,,,,,,,,,,,,,,,,,,,,,,,,,,
33447,product_id,48594,,,,,,,,,,,,,,,,,,,,,,,,,,,
33456,product_id,38354,,,,,,,,,,,,,,,,,,,,,,,,,,,
33458,product_id,11207,,,,,,,,,,,,,,,,,,,,,,,,,,,
33461,product_id,33523,,,,,,,,,,,,,,,,,,,,,,,,,,,
33479,product_id,13787,,,,,,,,,,,,,,,,,,,,,,,,,,,
33486,product_id,4560,6009,35666,,,,,,,,,,,,,,,,,,,,,,,,,
33489,product_id,15162,,,,,,,,,,,,,,,,,,,,,,,,,,,
33502,product_id,10542,,,,,,,,,,,,,,,,,,,,,,,,,,,
33506,product_id,31754,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508,product_id,2561,26388,42472,,,,,,,,,,,,,,,,,,,,,,,,,
33509,product_id,14610,30566,,,,,,,,,,,,,,,,,,,,,,,,,,
33531,product_id,16709,,,,,,,,,,,,,,,,,,,,,,,,,,,
33546,product_id,34864,,,,,,,,,,,,,,,,,,,,,,,,,,,
33558,product_id,49181,,,,,,,,,,,,,,,,,,,,,,,,,,,
33565,product_id,13669,40478,44520,,,,,,,,,,,,,,,,,,,,,,,,,
33573,product_id,22215,,,,,,,,,,,,,,,,,,,,,,,,,,,
33589,product_id,12128,33512,,,,,,,,,,,,,,,,,,,,,,,,,,
33596,product_id,18271,,,,,,,,,,,,,,,,,,,,,,,,,,,
33597,product_id,24077,,,,,,,,,,,,,,,,,,,,,,,,,,,
33607,product_id,32999,,,,,,,,,,,,,,,,,,,,,,,,,,,
33615,product_id,28269,,,,,,,,,,,,,,,,,,,,,,,,,,,
33624,product_id,20514,,,,,,,,,,,,,,,,,,,,,,,,,,,
33625,product_id,6856,,,,,,,,,,,,,,,,,,,,,,,,,,,
33628,product_id,4229,18779,,,,,,,,,,,,,,,,,,,,,,,,,,
33631,product_id,46426,,,,,,,,,,,,,,,,,,,,,,,,,,,
33633,product_id,29988,,,,,,,,,,,,,,,,,,,,,,,,,,,
33636,product_id,23376,,,,,,,,,,,,,,,,,,,,,,,,,,,
33644,product_id,29165,,,,,,,,,,,,,,,,,,,,,,,,,,,
33645,product_id,7924,,,,,,,,,,,,,,,,,,,,,,,,,,,
33651,product_id,30528,,,,,,,,,,,,,,,,,,,,,,,,,,,
33663,product_id,44858,,,,,,,,,,,,,,,,,,,,,,,,,,,
33666,product_id,43674,,,,,,,,,,,,,,,,,,,,,,,,,,,
33679,product_id,29411,,,,,,,,,,,,,,,,,,,,,,,,,,,
33689,product_id,7990,32152,,,,,,,,,,,,,,,,,,,,,,,,,,
33699,product_id,4087,,,,,,,,,,,,,,,,,,,,,,,,,,,
33705,product_id,5593,33725,,,,,,,,,,,,,,,,,,,,,,,,,,
33708,product_id,20077,,,,,,,,,,,,,,,,,,,,,,,,,,,
33710,product_id,9794,,,,,,,,,,,,,,,,,,,,,,,,,,,
33715,product_id,20241,,,,,,,,,,,,,,,,,,,,,,,,,,,
33724,product_id,26954,,,,,,,,,,,,,,,,,,,,,,,,,,,
33730,product_id,30348,,,,,,,,,,,,,,,,,,,,,,,,,,,
33731,product_id,9502,43031,,,,,,,,,,,,,,,,,,,,,,,,,,
33733,product_id,15755,,,,,,,,,,,,,,,,,,,,,,,,,,,
33736,product_id,42109,,,,,,,,,,,,,,,,,,,,,,,,,,,
33741,product_id,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,
33745,product_id,44304,,,,,,,,,,,,,,,,,,,,,,,,,,,
33749,product_id,6854,,,,,,,,,,,,,,,,,,,,,,,,,,,
33751,product_id,40914,,,,,,,,,,,,,,,,,,,,,,,,,,,
33766,product_id,13978,44036,,,,,,,,,,,,,,,,,,,,,,,,,,
33768,product_id,29579,31429,,,,,,,,,,,,,,,,,,,,,,,,,,
33774,product_id,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
33775,product_id,18865,,,,,,,,,,,,,,,,,,,,,,,,,,,
33781,product_id,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,
33784,product_id,49601,,,,,,,,,,,,,,,,,,,,,,,,,,,
33786,product_id,7040,,,,,,,,,,,,,,,,,,,,,,,,,,,
33793,product_id,26375,38388,,,,,,,,,,,,,,,,,,,,,,,,,,
33799,product_id,35506,43884,,,,,,,,,,,,,,,,,,,,,,,,,,
33805,product_id,44314,,,,,,,,,,,,,,,,,,,,,,,,,,,
33809,product_id,33180,,,,,,,,,,,,,,,,,,,,,,,,,,,
33814,product_id,38160,,,,,,,,,,,,,,,,,,,,,,,,,,,
33816,product_id,356,4628,6743,20751,22689,,,,,,,,,,,,,,,,,,,,,,,
33822,product_id,12760,,,,,,,,,,,,,,,,,,,,,,,,,,,
33824,product_id,3068,,,,,,,,,,,,,,,,,,,,,,,,,,,
33826,product_id,29923,,,,,,,,,,,,,,,,,,,,,,,,,,,
33830,product_id,41282,,,,,,,,,,,,,,,,,,,,,,,,,,,
33834,product_id,32664,,,,,,,,,,,,,,,,,,,,,,,,,,,
33842,product_id,8024,,,,,,,,,,,,,,,,,,,,,,,,,,,
33843,product_id,20049,,,,,,,,,,,,,,,,,,,,,,,,,,,
33846,product_id,21156,,,,,,,,,,,,,,,,,,,,,,,,,,,
33858,product_id,39974,,,,,,,,,,,,,,,,,,,,,,,,,,,
33861,product_id,36488,,,,,,,,,,,,,,,,,,,,,,,,,,,
33864,product_id,26378,,,,,,,,,,,,,,,,,,,,,,,,,,,
33865,product_id,31335,,,,,,,,,,,,,,,,,,,,,,,,,,,
33868,product_id,19294,,,,,,,,,,,,,,,,,,,,,,,,,,,
33890,product_id,29816,32790,,,,,,,,,,,,,,,,,,,,,,,,,,
33892,product_id,19295,,,,,,,,,,,,,,,,,,,,,,,,,,,
33893,product_id,11415,21993,,,,,,,,,,,,,,,,,,,,,,,,,,
33896,product_id,21086,,,,,,,,,,,,,,,,,,,,,,,,,,,
33908,product_id,18331,,,,,,,,,,,,,,,,,,,,,,,,,,,
33916,product_id,23790,41853,,,,,,,,,,,,,,,,,,,,,,,,,,
33917,product_id,24474,,,,,,,,,,,,,,,,,,,,,,,,,,,
33929,product_id,45966,,,,,,,,,,,,,,,,,,,,,,,,,,,
33932,product_id,36754,,,,,,,,,,,,,,,,,,,,,,,,,,,
33936,product_id,12111,,,,,,,,,,,,,,,,,,,,,,,,,,,
33941,product_id,17582,,,,,,,,,,,,,,,,,,,,,,,,,,,
33942,product_id,24478,,,,,,,,,,,,,,,,,,,,,,,,,,,
33943,product_id,1905,33174,33564,47278,,,,,,,,,,,,,,,,,,,,,,,,
33947,product_id,30319,,,,,,,,,,,,,,,,,,,,,,,,,,,
33953,product_id,14338,23352,25261,,,,,,,,,,,,,,,,,,,,,,,,,
33954,product_id,46777,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955,product_id,36841,,,,,,,,,,,,,,,,,,,,,,,,,,,
33956,product_id,38547,,,,,,,,,,,,,,,,,,,,,,,,,,,
33960,product_id,42430,,,,,,,,,,,,,,,,,,,,,,,,,,,
33965,product_id,38140,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971,product_id,22707,36098,,,,,,,,,,,,,,,,,,,,,,,,,,
33973,product_id,34003,,,,,,,,,,,,,,,,,,,,,,,,,,,
